date,ticker,open,high,low,close,volume,atr,active_side_asof,last_confirmed_side_asof,market_bias_asof,market_bias_after_close,bos_up_on_close_flag,bos_down_on_close_flag,choch_up_on_close_flag,choch_down_on_close_flag,choch_any_on_close_flag,bos_any_on_close_flag,structure_break_event_on_close,structure_break_level_kind_on_close,structure_break_level_value_on_close,structure_break_threshold_on_close,high_break_attempt_on_close_flag,low_break_attempt_on_close_flag,confirmed_high_on_close_flag,confirmed_low_on_close_flag,confirmed_high_label_on_close,confirmed_low_label_on_close,confirmed_high_value_on_close,confirmed_low_value_on_close,confirmed_high_swing_date_on_close,confirmed_low_swing_date_on_close,confirmed_high_bars_to_confirmation_on_close,confirmed_low_bars_to_confirmation_on_close,confirmation_event_on_close,high_candidate_value_asof,high_candidate_date_asof,high_candidate_bars_active_asof,high_candidate_confluence_count_asof,high_candidate_confluence_short_hits_asof,high_candidate_confluence_long_hits_asof,high_candidate_breaks_structure_asof,high_confirmed_value_asof,high_confirmed_swing_date_asof,high_confirmed_available_on_asof,high_confirmed_structure_label_asof,high_confirmed_breaks_structure_asof,low_candidate_value_asof,low_candidate_date_asof,low_candidate_bars_active_asof,low_candidate_confluence_count_asof,low_candidate_confluence_short_hits_asof,low_candidate_confluence_long_hits_asof,low_candidate_breaks_structure_asof,low_confirmed_value_asof,low_confirmed_swing_date_asof,low_confirmed_available_on_asof,low_confirmed_structure_label_asof,low_confirmed_breaks_structure_asof
2025-07-15 23:59:59.999000+00:00,BTC/USDT,119816.5,119919.4,115678.1,117738.5,269977.446,3059.971428571428,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,110484.0,1070.9899999999998,False,False,False,False,,,,,,,,,,123300.0,2025-07-14 23:59:59.999000+00:00,0,9,5,4,True,110484.0,2025-07-03 23:59:59.999000+00:00,2025-07-07 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-16 23:59:59.999000+00:00,BTC/USDT,117738.6,120100.0,117017.1,118590.7,159165.948,2945.864285714285,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,110484.0,1031.0524999999998,False,False,False,False,,,,,,,,,,123300.0,2025-07-14 23:59:59.999000+00:00,1,9,5,4,True,110484.0,2025-07-03 23:59:59.999000+00:00,2025-07-07 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-17 23:59:59.999000+00:00,BTC/USDT,118590.7,120951.5,117412.8,119176.6,164274.401,3055.528571428571,high,low,bullish,bullish,True,False,False,False,False,True,bos_up,high,110484.0,1069.4349999999997,False,False,True,False,HH,,123300.0,,2025-07-14 23:59:59.999000+00:00,,3.0,,confirmed_high,123300.0,2025-07-14 23:59:59.999000+00:00,2,9,5,4,True,110484.0,2025-07-03 23:59:59.999000+00:00,2025-07-07 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-18 23:59:59.999000+00:00,BTC/USDT,119176.5,120846.1,116788.9,117896.4,162246.906,3164.4500000000003,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,117412.8,2025-07-17 23:59:59.999000+00:00,0,1,1,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-19 23:59:59.999000+00:00,BTC/USDT,117896.5,118456.0,117245.9,117814.4,52531.193,3202.3285714285716,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,116788.9,2025-07-18 23:59:59.999000+00:00,0,2,2,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-20 23:59:59.999000+00:00,BTC/USDT,117814.3,118856.6,116370.1,117216.0,82380.582,3241.2714285714287,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,116788.9,2025-07-18 23:59:59.999000+00:00,1,3,3,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-21 23:59:59.999000+00:00,BTC/USDT,117216.1,119720.6,116454.1,117330.2,141885.848,3316.6428571428573,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,116370.1,2025-07-20 23:59:59.999000+00:00,0,3,3,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-22 23:59:59.999000+00:00,BTC/USDT,117330.2,120300.1,115865.0,119993.7,186832.45,3506.2928571428574,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,116370.1,2025-07-20 23:59:59.999000+00:00,1,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-23 23:59:59.999000+00:00,BTC/USDT,119993.7,120146.5,117250.0,118713.5,136986.897,3444.378571428572,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,115865.0,2025-07-22 23:59:59.999000+00:00,0,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-24 23:59:59.999000+00:00,BTC/USDT,118713.4,119469.9,117050.2,118294.3,137377.613,3112.371428571428,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,115865.0,2025-07-22 23:59:59.999000+00:00,1,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-25 23:59:59.999000+00:00,BTC/USDT,118294.4,118410.8,114667.3,117583.5,260386.754,3115.7571428571423,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,115865.0,2025-07-22 23:59:59.999000+00:00,2,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-26 23:59:59.999000+00:00,BTC/USDT,117583.4,118300.0,117114.2,117889.2,57218.604,3106.5642857142852,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,114667.3,2025-07-25 23:59:59.999000+00:00,0,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-27 23:59:59.999000+00:00,BTC/USDT,117889.3,119766.0,117800.8,119423.4,75978.959,3069.028571428571,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,114667.3,2025-07-25 23:59:59.999000+00:00,1,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-28 23:59:59.999000+00:00,BTC/USDT,119423.5,119812.0,117388.0,118041.4,106712.329,2925.214285714286,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,114667.3,2025-07-25 23:59:59.999000+00:00,2,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-29 23:59:59.999000+00:00,BTC/USDT,118041.5,119258.7,116923.0,117897.0,115263.463,2789.100000000001,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,114667.3,2025-07-25 23:59:59.999000+00:00,3,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-30 23:59:59.999000+00:00,BTC/USDT,117897.1,118763.5,115700.0,117771.0,124917.857,2787.7142857142867,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,114667.3,2025-07-25 23:59:59.999000+00:00,4,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-07-31 23:59:59.999000+00:00,BTC/USDT,117771.1,118910.0,115373.9,115697.3,135037.467,2787.5285714285733,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,114667.3,2025-07-25 23:59:59.999000+00:00,5,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-01 23:59:59.999000+00:00,BTC/USDT,115697.3,116000.0,112660.0,113244.8,221282.099,2736.3000000000006,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,114667.3,2025-07-25 23:59:59.999000+00:00,6,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-02 23:59:59.999000+00:00,BTC/USDT,113244.8,114000.0,111910.0,112508.8,102459.448,2799.1500000000005,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,112660.0,2025-08-01 23:59:59.999000+00:00,0,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-03 23:59:59.999000+00:00,BTC/USDT,112508.8,114730.0,111850.0,114150.8,63183.869,2827.257142857143,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,111910.0,2025-08-02 23:59:59.999000+00:00,0,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-04 23:59:59.999000+00:00,BTC/USDT,114150.9,115686.0,114053.8,115002.1,83328.591,2710.5214285714287,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,111910.0,2025-08-02 23:59:59.999000+00:00,1,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-05 23:59:59.999000+00:00,BTC/USDT,115002.1,115073.3,112582.4,114069.6,119316.428,2571.6500000000005,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,111910.0,2025-08-02 23:59:59.999000+00:00,2,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-06 23:59:59.999000+00:00,BTC/USDT,114069.6,115674.2,113304.5,114941.0,98598.67,2534.0214285714287,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,111910.0,2025-08-02 23:59:59.999000+00:00,3,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-07 23:59:59.999000+00:00,BTC/USDT,114941.0,117580.0,114211.4,117419.9,134409.055,2601.8000000000006,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,111910.0,2025-08-02 23:59:59.999000+00:00,4,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-08 23:59:59.999000+00:00,BTC/USDT,117419.9,117591.8,115850.0,116628.2,89828.611,2458.82142857143,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,111910.0,2025-08-02 23:59:59.999000+00:00,5,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-09 23:59:59.999000+00:00,BTC/USDT,116628.2,117906.7,116304.0,116422.1,77924.534,2488.600000000001,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,True,,HL,,111910.0,,2025-08-02 23:59:59.999000+00:00,,7.0,confirmed_low,,,0,0,0,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,111910.0,2025-08-02 23:59:59.999000+00:00,6,4,4,0,False,107456.0,2025-07-07 23:59:59.999000+00:00,2025-07-14 23:59:59.999000+00:00,HL,False
2025-08-10 23:59:59.999000+00:00,BTC/USDT,116422.1,119291.9,116413.2,119255.3,130331.779,2553.850000000001,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,117906.7,2025-08-09 23:59:59.999000+00:00,0,4,4,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-11 23:59:59.999000+00:00,BTC/USDT,119255.3,122450.0,118050.0,118641.9,217088.254,2694.9928571428577,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,119291.9,2025-08-10 23:59:59.999000+00:00,0,4,4,0,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-12 23:59:59.999000+00:00,BTC/USDT,118641.8,120270.0,118154.3,120081.0,125708.555,2679.278571428572,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,122450.0,2025-08-11 23:59:59.999000+00:00,0,9,5,4,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-13 23:59:59.999000+00:00,BTC/USDT,120080.9,123715.9,118829.0,123323.9,188073.873,2809.5214285714287,high,low,bullish,bullish,False,False,False,False,False,False,,,,,True,False,False,False,,,,,,,,,,122450.0,2025-08-11 23:59:59.999000+00:00,1,9,5,4,False,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-14 23:59:59.999000+00:00,BTC/USDT,123323.9,124545.6,117004.0,118242.2,259801.57,3095.628571428572,high,low,bullish,bullish,False,False,False,False,False,False,,,,,True,False,False,False,,,,,,,,,,123715.9,2025-08-13 23:59:59.999000+00:00,0,9,5,4,True,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-15 23:59:59.999000+00:00,BTC/USDT,118242.2,119184.0,116736.3,117279.2,120542.357,3031.8928571428573,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,124545.6,2025-08-14 23:59:59.999000+00:00,0,9,5,4,True,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-16 23:59:59.999000+00:00,BTC/USDT,117279.1,117857.1,117089.7,117329.7,46674.42,2937.4214285714293,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,124545.6,2025-08-14 23:59:59.999000+00:00,1,9,5,4,True,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-17 23:59:59.999000+00:00,BTC/USDT,117329.8,118558.0,117121.6,117353.8,54386.804,2834.307142857143,high,low,bullish,bullish,False,False,False,False,False,False,,,,,False,False,True,False,HH,,124545.6,,2025-08-14 23:59:59.999000+00:00,,3.0,,confirmed_high,124545.6,2025-08-14 23:59:59.999000+00:00,2,9,5,4,True,123300.0,2025-07-14 23:59:59.999000+00:00,2025-07-17 23:59:59.999000+00:00,HH,True,,,0,0,0,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-18 23:59:59.999000+00:00,BTC/USDT,117353.9,117499.4,114605.0,116183.6,147219.779,2924.464285714286,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,117121.6,2025-08-17 23:59:59.999000+00:00,0,3,3,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-19 23:59:59.999000+00:00,BTC/USDT,116183.6,116687.7,112666.6,112824.2,141024.287,3033.7642857142846,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,114605.0,2025-08-18 23:59:59.999000+00:00,0,4,4,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-20 23:59:59.999000+00:00,BTC/USDT,112824.1,114569.0,112301.8,114220.5,130522.37,3026.4428571428557,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,112666.6,2025-08-19 23:59:59.999000+00:00,0,5,5,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-21 23:59:59.999000+00:00,BTC/USDT,114220.5,114777.0,111944.0,112462.2,96406.356,2988.1857142857125,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,112301.8,2025-08-20 23:59:59.999000+00:00,0,5,5,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-22 23:59:59.999000+00:00,BTC/USDT,112462.2,117397.4,111625.9,116897.5,199447.977,3276.021428571427,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,111944.0,2025-08-21 23:59:59.999000+00:00,0,5,5,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-23 23:59:59.999000+00:00,BTC/USDT,116897.5,116988.0,114510.0,115377.1,78419.415,3338.5428571428556,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,111944.0,2025-08-21 23:59:59.999000+00:00,1,5,5,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-24 23:59:59.999000+00:00,BTC/USDT,115377.1,115640.0,110484.0,113446.3,133388.002,3501.207142857141,low,high,bullish,bullish,False,False,False,False,False,False,,,,,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,111944.0,2025-08-21 23:59:59.999000+00:00,2,5,5,0,False,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-25 23:59:59.999000+00:00,BTC/USDT,113446.2,113621.3,109219.8,110064.0,204839.785,3501.3142857142843,low,high,bullish,bearish,False,False,False,True,True,False,choch_down,low,111910.0,1225.4599999999994,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,110484.0,2025-08-24 23:59:59.999000+00:00,0,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-26 23:59:59.999000+00:00,BTC/USDT,110064.1,112330.0,108559.7,111709.9,145041.438,3619.499999999999,low,high,bearish,bearish,False,False,False,False,False,False,,,,,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,109219.8,2025-08-25 23:59:59.999000+00:00,0,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-27 23:59:59.999000+00:00,BTC/USDT,111710.0,112568.5,110306.9,111194.9,114205.122,3431.9785714285713,low,high,bearish,bearish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,108559.7,2025-08-26 23:59:59.999000+00:00,0,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-28 23:59:59.999000+00:00,BTC/USDT,111194.9,113429.0,110811.0,112507.3,97630.277,3080.2928571428565,low,high,bearish,bearish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,108559.7,2025-08-26 23:59:59.999000+00:00,1,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-29 23:59:59.999000+00:00,BTC/USDT,112507.3,112585.7,107411.4,108332.4,179725.172,3275.0499999999997,low,high,bearish,bearish,False,True,False,False,False,True,bos_down,low,111910.0,1146.2675,False,True,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,108559.7,2025-08-26 23:59:59.999000+00:00,2,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-30 23:59:59.999000+00:00,BTC/USDT,108332.4,108879.6,107281.0,108757.9,60656.883,3334.4214285714284,low,high,bearish,bearish,False,True,False,False,False,True,bos_down,low,111910.0,1167.0475,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,107411.4,2025-08-29 23:59:59.999000+00:00,0,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-08-31 23:59:59.999000+00:00,BTC/USDT,108758.0,109439.9,108021.0,108208.4,70149.546,3333.1714285714284,low,high,bearish,bearish,False,True,False,False,False,True,bos_down,low,111910.0,1166.61,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,107411.4,2025-08-29 23:59:59.999000+00:00,1,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-09-01 23:59:59.999000+00:00,BTC/USDT,108208.4,109874.8,107211.5,109187.9,150280.626,3316.664285714286,low,high,bearish,bearish,False,True,False,False,False,True,bos_down,low,111910.0,1160.8325,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,107411.4,2025-08-29 23:59:59.999000+00:00,2,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-09-02 23:59:59.999000+00:00,BTC/USDT,109187.9,111742.1,108333.0,111188.0,175961.356,3272.950000000001,low,high,bearish,bearish,False,False,False,False,False,False,,,,,False,False,False,False,,,,,,,,,,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,107411.4,2025-08-29 23:59:59.999000+00:00,3,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
2025-09-03 23:59:59.999000+00:00,BTC/USDT,111187.9,112541.2,110486.9,111659.8,105504.421,3257.7428571428586,low,high,bearish,bearish,False,False,False,False,False,False,,,,,False,False,False,True,,LL,,107411.4,,2025-08-29 23:59:59.999000+00:00,,5.0,confirmed_low,,,0,0,0,0,False,124545.6,2025-08-14 23:59:59.999000+00:00,2025-08-17 23:59:59.999000+00:00,HH,True,107411.4,2025-08-29 23:59:59.999000+00:00,4,5,5,0,True,111910.0,2025-08-02 23:59:59.999000+00:00,2025-08-09 23:59:59.999000+00:00,HL,False
